geneid	Genomic	RNA1	RNA2	H3K4me3	H3K36me3	H3K56ac	H3K27me3	ATAC	Promoter_ATAC	Promoter_H3K4me3	Promoter_H3K36me3	Promoter_H3K56ac	Promoter_H3K27me3	UP_ATAC	UP_H3K4me3	UP_H3K36me3	UP_H3K56ac	UP_H3K27me3	DOWN_ATAC	DOWN_H3K4me3	DOWN_H3K36me3	DOWN_H3K56ac	DOWN_H3K27me3	DOWN_ATAC_cov	UP_ATAC_cov	ATAC_cov	Promoter_ATAC_cov	DOWN_Meth_cov	UP_Meth_cov	Promoter_Meth_cov	Meth_cov	DOWN_Genomic_cov	UP_Genomic_cov	DOWN_H3K27me3_cov	UP_H3K27me3_cov	H3K27me3_cov	Promoter_H3K27me3_cov	DOWN_H3K36me3_cov	UP_H3K36me3_cov	H3K36me3_cov	Promoter_H3K36me3_cov	DOWN_H3K4me3_cov	UP_H3K4me3_cov	H3K4me3_cov	Promoter_H3K4me3_cov	DOWN_H3K56ac_cov	UP_H3K56ac_cov	H3K56ac_cov	Promoter_H3K56ac_cov	RNA1_cov	RNA2_cov	gene_body_meth	promoter_meth	UP_meth	DOWN_meth	HAP1_promoter_del	HAP2_promoter_del	dn_ds_hap1	dn_ds_hap2	RNA_BOTH	RNA_cov_both
FAIR_017889-T1	0.018003235	-1.087023062	-0.79970135	0.147341716	-0.433510159	-0.490325627	-0.335603032	0.026967048	0.560087832	-0.618129365	0.31410859	0.943416472	-0.485426827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.163498732	3.905928478	NA	NA	-2.236472458	-2.786291912	NA	NA	NA	NA	1.310340121	0.910732662	NA	NA	2.983677695	3.13093087	NA	NA	2.865918815	3.260025656	NA	NA	1.464668267	2.510961919	3.940155029	4.000813312	0.04858018	-0.162271429	NA	NA	0	0	-1	-1.584962501	-0.943362206	3.970484171
FAIR_017896-T1	0.143364175	1.323204252	1.329307625	0.356934545	1.660513534	-0.375509135	1.280107919	-0.065887936	0.516790998	1	2.584962501	0.514573173	-0.415037499	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.197708158	4.43162296	NA	NA	-2.819832292	-4.248718769	NA	NA	NA	NA	1.182692298	0.86393845	NA	NA	2.735522177	1.244887059	NA	NA	3.255500733	1.339137385	NA	NA	2.375734539	1.735522177	6.669791152	6.607040161	-0.214124805	0.398549376	NA	NA	0	0	0	1.584962501	1.326255938	6.638415657
FAIR_017899-T1	0.079713204	-0.503529524	-0.324129003	0.072645302	-0.069540933	0.095157233	0.690315501	0.130005991	0.549338591	-0.206450877	-0.283792966	-0.295455884	-0.280107919	NA	NA	NA	NA	NA	-0.305249354	0.765534746	-1.700439718	-0.847996907	0.584962501	4.296553052	NA	3.667892125	3.655351829	-3.435570594	NA	-6.289494108	-2.581458212	3.843407122	NA	0.579168514	NA	1.137503524	0.925999419	0.754974573	NA	2.782408565	2.269033146	1.388725639	NA	2.462052319	2.553360503	1.097358731	NA	1.996388746	1.604071324	4.664217579	4.682156125	-0.230076568	0.652076697	NA	-0.11321061	0	0	0.263034406	0	-0.413829264	4.673186852
FAIR_017901-T1	-0.061400545	-3.077167861	-3.571541985	-0.121990524	NA	-0.152003093	0	-0.984232684	-0.332575339	-0.125530882	NA	-0.263034406	0.321928095	-0.305249354	0.765534746	-1.700439718	-0.847996907	0.584962501	NA	NA	NA	NA	NA	NA	4.296553052	3.679198571	4.04701482	NA	-3.435570594	-6.080392682	-5.754698337	NA	3.843407122	NA	0.579168514	1.608809243	1.03562391	NA	0.754974573	1.269033146	1.09085343	NA	1.388725639	3.35614381	1.86393845	NA	1.097358731	2.014355293	1.321928095	6.942860591	6.94473437	-0.807354922	0	-0.11321061	NA	0	0	0	0	-3.324354923	6.943797481
FAIR_017919-T1	-0.100128034	3.092169844	3.129283017	1.010124217	0.909802191	0.559427409	-0.387023123	0.155119067	2.222392421	1.807354922	1.321928095	NA	NA	-0.027879033	-1.169925001	0.321928095	-2	0	NA	NA	NA	NA	NA	NA	4.864307037	3.736604875	3.879705766	NA	-5.76344375	-5.829743386	-2.872439351	NA	4.057054391	NA	0.617924788	1.627606838	0.286881148	NA	1.043731421	2.575312331	0.59454855	NA	1.385763222	2.627606838	0.748461233	NA	0.539031628	1.691534165	0.137503524	3.762702891	3.474377884	-0.115477217	2	1.874469118	NA	0	0	1	-1	3.11072643	3.618540388
FAIR_017926-T1	-0.324656167	-0.89581115	-0.615607818	-0.299560282	-0.197939378	-0.341036918	-0.313157885	-0.379704426	0.180572246	-0.192645078	-2	0.485426827	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.504620392	3.263034406	NA	NA	-3.095112634	-3.815751337	NA	NA	NA	NA	1.163498732	0.613531653	NA	NA	1.384049807	0.5360529	NA	NA	2.073820233	0.910732662	NA	NA	1.589763487	0.613531653	4.899816787	4.934766934	0.153805336	0.397335498	NA	NA	0	0	-0.584962501	0	-0.755709484	4.91729186
FAIR_017928-T1	0.062521085	-0.095168927	-0.112435751	-0.551137623	-0.075452228	0.114559764	0.343954401	-0.009929117	-0.122205932	-1.137503524	1.125530882	1.906890596	0.362570079	0.064540252	-0.347923303	1.584962501	0.584962501	0.736965594	-0.367731785	-0.128324097	0.893084796	-0.192645078	0.362570079	4.696992073	4.978653265	4.181897643	4.176322773	-6.271540283	-4.009143218	-3.190255324	-3.247271139	4.262823043	4.050501697	1.097358731	0.731183242	1.207892852	0.695993813	1.258411012	1.084064265	2.003602237	1.189033824	2.061402611	1.189033824	2.558267634	1.117695043	1.706323027	1.280956314	1.948600847	1.189033824	6.463873463	6.442381478	0.35453276	-0.317970081	-2.169925001	1	0	0	-1.584962501	-2.321928095	-0.103802339	6.453127471
FAIR_017932-T1	0.021671792	0.312157533	0.312650281	0.351985329	-0.142019005	0.150242636	0.538419915	0.20539935	-0.270089163	1.206450877	-0.584962501	0.206450877	-1	NA	NA	NA	NA	NA	0.29876211	1	-0.678071905	-0.362570079	1.222392421	4.83491343	NA	3.565597176	3.112700133	-2.613926705	NA	-2.883857107	-3.378250112	4.363171077	NA	0.855989697	NA	1.189033824	1.298658316	1.150559677	NA	2.843983844	1.722466024	1.367371066	NA	2.550900665	1.974529312	1.339137385	NA	1.773996325	1.416839742	5.004542979	4.920874167	-0.484300162	0.204358499	NA	1.321928095	0	0	0.415037499	0.321928095	0.312403907	4.962708573
FAIR_017963-T1	-0.010138447	1.100593659	0.954403134	-0.007494537	-0.153011619	0.238159737	-1.039528364	-0.337802174	0.371255807	0.231325546	0.299560282	0.700439718	0.584962501	-0.123609082	0.678071905	-1.502500341	1.440572591	1.874469118	0.442518236	-1.700439718	1.736965594	0.321928095	-2	5.013015536	5.416164165	3.491853096	3.075532631	NA	-5.518326501	-3.95046116	-2.956299249	4.250961574	4.301587647	0.748461233	1.007195501	1.541019153	1.056583528	1.416839742	1.3950628	2.709290636	1.09085343	1.63691458	1.384049807	3.001802243	1.459431619	1.541019153	1.111031312	1.761285273	0.799087306	5.880428823	5.985743524	-0.985786141	-0.932885804	0	NA	0	0	-1	-1.584962501	1.027498396	5.933086174
FAIR_017970-T1	-0.044622991	1.134578812	1.050394129	-0.152003093	0.398549376	0.105182237	-0.165059246	0.566013398	0.203930885	0.337034987	-0.137503524	0.469485283	0.874469118	0.268816758	0.247927513	0.106915204	0	-0.530514717	0.268816758	0.247927513	0.106915204	0	-0.530514717	5.502394256	5.502394256	3.880685525	5.415150205	-4.46611618	-4.46611618	-5.208767765	-4.245226977	4.675815931	4.675815931	1.232660757	1.232660757	1.232660757	1.09085343	1.952333566	1.952333566	2.13093087	1.220329955	2.12763328	2.12763328	2.528571319	1.5360529	2.12763328	2.12763328	2.56315813	1.811471031	5.925140782	5.876709037	0.281770968	0	-0.415037499	-0.415037499	0	0	0.807354922	0.736965594	1.09248647	5.900924909
FAIR_017973-T1	0.129122202	0.952090015	0.795180208	-0.29235498	-0.366782331	0.895302621	-0.347923303	-0.142511644	-0.415037499	0.632268215	0.160464672	-0.180572246	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.599317794	4.274261661	NA	NA	-2.845094889	-2.943830513	NA	NA	NA	NA	1.049630768	0.298658316	NA	NA	2.678071905	2.477677328	NA	NA	2.438292852	2.942983598	NA	NA	1.847996907	2.46727948	4.320090458	4.238288797	0.105709441	-1	NA	NA	0	0	0	0.263034406	0.873635112	4.279189628
FAIR_017979-T1	0.004646365	0.421351273	0.449244491	0.059501012	0.606178987	-0.108934372	1.2410081	0.129767875	-1.115477217	1.440572591	-0.436099115	0.667424661	0.263034406	NA	NA	NA	NA	NA	-0.403896942	0.353636955	1.201633861	0.459431619	-1.280107919	4.467931546	NA	3.752748591	3.346247774	-3.241695128	NA	-5.275933249	-2.746430578	4.63343121	NA	1.10433666	NA	1.063502942	0.526068812	1.286881148	NA	3.030336078	1.316145742	1.887525271	NA	2.64385619	1.3950628	1.815575429	NA	1.992768431	1.704871964	5.699949558	5.660454209	-0.025535092	-2.087462841	NA	-0.120294234	0	0	NA	NA	0.435297882	5.680201883
FAIR_017994-T1	0.058286111	0.578836398	0.491140478	-0.131244533	-0.279101271	-0.028854863	0.301169535	0.286621226	0.295455884	-0.219009782	0	0.148098639	-0.807354922	0.228733948	0	0	0.381870635	-0.353636955	NA	NA	NA	NA	NA	NA	4.375039431	3.403267722	4.338424415	NA	-5.478265194	-5.639532378	-3.524933758	NA	3.991861931	NA	1.056583528	1.244887059	1.042644337	NA	1.669026766	3.026800059	2.568032105	NA	2.111031312	2.560714954	3.068670811	NA	1.803227036	1.765534746	2.553360503	4.638310977	4.588611489	0.48659076	-2.115477217	-2	NA	0	0	0.584962501	0	0.534988438	4.613461233
FAIR_018002-T1	0.049546795	0.082900288	0.235197932	0.06898661	0.257157839	-0.158262084	0.561878888	-0.035275475	-0.183711953	-0.310340121	0.440572591	0.299560282	-1.321928095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.538538164	3.513490746	NA	NA	-3.807732539	-2.416472044	NA	NA	NA	NA	1.35614381	1.416839742	NA	NA	3.166715445	1.526068812	NA	NA	3.049630768	2.121015401	NA	NA	1.555816155	1.22650853	6.754435483	6.795180321	-0.295932886	-0.574694165	NA	NA	0	0	0	0.584962501	0.15904911	6.774807902
FAIR_018004-T1	0.24984048	0.549607224	0.788495895	0.252063288	0.266280065	0.049753035	0.398549376	-0.098817736	0	0.563900885	-0.280107919	0.502500341	1.263034406	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.772941338	3.893362211	NA	NA	-6.149316087	-2.886908129	NA	NA	NA	NA	1.09085343	1.304511042	NA	NA	2.160274831	2.09423607	NA	NA	2.650764559	2.427606173	NA	NA	2.422233001	2.060047384	3.867386464	3.790217063	0.229025514	0	NA	NA	0	0	0.321928095	-0.736965594	0.66905156	3.828801764
FAIR_018006-T1	-0.031228385	0.155777169	0.258669213	0.08246216	-0.099535674	-0.451379346	-1.544320516	0.272730904	-0.0489096	-0.678071905	-1.169925001	2	0.222392421	NA	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.9795681	3.224966365	2.049630768	NA	-8.432749576	-2.028296704	-2.933872323	NA	4.521678952	NA	0.378511623	0.97819563	0.464668267	NA	1.933572638	2.827819025	1.286881148	NA	2.538538164	2.922197848	0.98550043	NA	1.613531653	1.839959587	0.632268215	6.358890656	6.266765409	0.115477217	-3.097610797	-1	NA	0	0	-1	0	0.207223191	6.312828033
FAIR_018009-T1	0.20029865	0.642237306	0.871992388	-0.321928095	0.556393349	-2.807354922	-0.321928095	0.087462841	-0.645335119	-0.178970141	-0.514573173	-0.334419039	1	NA	NA	NA	NA	NA	-0.365284464	0.263034406	NA	-0.514573173	NA	4.252476214	NA	3.772941338	3.329123596	-4.755331595	NA	-4.008698557	-3.183566349	3.507160349	NA	0.5360529	NA	1.384049807	0.695993813	1.028569152	NA	3.488000771	3.073820233	1.372952098	NA	2.521050737	3.507160349	1.618238656	NA	1.627606838	2.324810603	5.807809511	5.751928446	NA	-1.137503524	NA	-0.263034406	0	0	-1	-0.584962501	0.757114847	5.779868979
FAIR_018010-T1	-0.060695932	0.379911279	0.33531647	0.427421224	0.129283017	0.160464672	1.289506617	0.00904514	-0.314873337	0.137503524	2	0.736965594	2.807354922	-0.143364175	0	NA	-1.321928095	0	-0.798366139	-0.362570079	2.169925001	1.584962501	-2.321928095	4.913607512	4.655351829	3.979110755	3.595742339	-4.955054251	-2.949364135	-3.256490291	-3.659263564	4.830356747	4.425593578	0.59454855	0.807354922	1.150559677	0.773996325	1.659924558	0.641546029	2.673556424	0.82374936	1.627606838	0.918386234	3.247927513	1.298658316	1.695993813	1.22650853	2.887525271	1.475084883	6.242311454	6.167678545	-0.543621705	-0.844721775	-0.146841388	0.263034406	0	0	0.321928095	0.736965594	0.357613875	6.204994999
FAIR_018020-T1	-0.028328723	-0.361266243	-0.637429921	-0.136204384	-0.300509111	0.781359714	-0.906890596	-0.293731203	-0.745070644	0.530514717	-0.378511623	0.415037499	-0.765534746	-0.239187664	-0.584962501	-0.2410081	0	0.678071905	-0.62058641	0	0	0.700439718	NA	5.084489525	4.685685336	3.885574364	3.602884409	-5.646670127	-3.229996242	-4.024318148	-3.59184231	4.34269696	3.875024856	0.731183242	0.781530241	1.117695043	1.40599236	2.124328135	1.335148252	3.111031312	1.03562391	1.981852653	1.472663389	3.102658131	1.042644337	2.189033824	1.601694559	1.974529312	0.799087306	4.947628913	5.052250807	-0.797507136	-1	2.321928095	2.321928095	0	0	0	1	-0.499348082	4.99993986
FAIR_018022-T1	0.194922818	0.449307401	0.42647844	0.121990524	0.163625013	-0.123735368	-0.371968777	0.05246742	0.188445089	-1.378511623	-0.222392421	-0.788495895	2.115477217	0.145850866	-2.584962501	NA	-0.637429921	1.415037499	0.105182237	0.057715498	-0.165059246	0.761840263	1.115477217	4.544114402	4.286881148	3.158660175	3.897240426	-2.321431487	-2.862340599	-3.346543801	-2.754606722	4.733896605	3.407352751	1.389566812	0.831877241	1.137503524	0.748461233	3.285402219	0.545968369	2.776103988	0.687060688	3.485426827	0.963474124	2.211012193	1.042644337	2.925999419	1.014355293	1.459431619	0.97819563	3.961418889	3.904054051	-0.058102955	-0.115477217	0	-0.218640286	1	0	-1	0.263034406	0.437892921	3.93273647
FAIR_018028-T1	-1.186096292	0.646280838	0.86600914	-0.550197083	0.415037499	-0.234465254	-3.459431619	-1.506959989	-0.670692375	-1.485426827	0.652076697	-0.362570079	1.459431619	-0.249519599	-0.736965594	1.137503524	0.222392421	0.362570079	NA	NA	NA	NA	NA	NA	4.421752804	3.584962501	4.031218731	NA	-3.259712587	-3.247747917	-1.798356103	NA	3.747175801	NA	1.053609584	1.321928095	0.86393845	NA	0.932127746	0.731183242	0.948600847	NA	1.152532909	2.627606838	1.464668267	NA	0.854645318	2.09085343	1.021479727	7.176775459	7.125748227	NA	-1	2.459431619	NA	0	0	0	0.415037499	0.756144989	7.151261843
FAIR_018058-T1	-0.158064846	0.57576077	0.609643733	-0.014121108	0.121715908	0.52466199	-0.256339753	0.270801289	-0.395928676	0	-0.106915204	1.321928095	0.321928095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.49441561	4.212569339	NA	NA	-5.414965326	-2.784645357	NA	NA	NA	NA	1.22650853	1.163498732	NA	NA	3.418189948	2.046141782	NA	NA	3.498250868	2.443606651	NA	NA	1.773996325	1.735522177	5.194324046	5.184520642	-0.222392421	-2.169925001	NA	NA	0	0	-1.584962501	-1.321928095	0.592702252	5.189422344
FAIR_018061-T1	0.116373357	0.260324215	0.293186868	0.37811093	0.039445224	-0.069540933	-0.384143491	-0.068996093	-0.093917863	-1.146841388	-0.807354922	0.308122295	1.137503524	-0.01656928	-0.271302022	0.280107919	0.178337241	0.347923303	-0.065184169	0.058893689	0.214124805	0.415037499	0.514573173	4.788685711	5.172250933	3.683696454	4.442280035	-4.383856294	-3.602055188	-3.267988913	-2.917593082	3.810443104	3.907472248	0.632268215	0.636907122	0.97819563	0.613531653	1.819668183	1.292601465	3.003602237	1.310340121	1.757023247	1.33770474	2.372952098	1.500802053	2.010779839	1.674958612	1.752748591	1.831877241	8.104914606	8.113615691	0.080919995	-0.023083613	0.339486466	-0.263034406	0	0	-2.321928095	-2.222392421	0.276755541	8.109265149
FAIR_018067-T1	0.140433705	0.480625841	0.539703888	0.041820176	-0.287802311	-1.137503524	0	0.09557766	1.263034406	0.485426827	-0.94753258	-2.321928095	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.744161096	2.897240426	NA	NA	-2.752727852	-2.513786159	NA	NA	NA	NA	0.839959587	0.748461233	NA	NA	2.545968369	2.99095486	NA	NA	1.50589093	2.693765712	NA	NA	0.86393845	1.056583528	5.233863454	5.193240971	-0.455369593	-2.187627003	NA	NA	0	0	NA	NA	0.510164865	5.213552212
FAIR_018073-T1	0.225158856	-0.867873403	-0.858763337	-0.154885602	0.334419039	0.870716983	0	0.071317405	0.276331228	-0.547487795	-1.137503524	-0.192645078	2	-0.044394119	-1.192645078	-1.584962501	-1	NA	0.275634443	-0.415037499	0.485426827	-1	NA	2.860622067	3.824767853	3.750606505	3.824767853	-3.115775142	-2.214478235	-2.770044487	-3.697390993	1.948813837	3.635754391	0.15517006	0	1.070389328	0.263034406	0.758007574	1.286881148	2.895302621	1.310340121	0.750757789	1.464668267	2.799087306	1.560714954	0.731157064	0.933572638	1.475084883	1.070389328	5.990727704	5.95876804	-0.15565087	-0.64385619	-0.338801913	-0.472752997	0	0	-2.321928095	-0.263034406	-0.86331837	5.974747872
FAIR_018074-T1	-0.052600898	0.352642624	0.384592629	-0.182478052	-0.092364018	0.067114196	-0.043721377	0.072677504	-0.662965013	-0.678071905	2	1.874469118	NA	-0.085081501	-0.628031223	-0.067114196	0.430634354	-0.765534746	-0.076082393	-0.807354922	-0.584962501	0.237039197	-0.765534746	4.235465255	4.646162657	3.924099886	4.209453366	-3.19965508	-3.933957373	-2.950097231	-3.177717144	3.968305131	4.300855871	0.339035953	0.678071905	1.09085343	0.748461233	1.15061822	1.014355293	2.757023247	0.622930351	1.510242211	1.555816155	2.211012193	1.731183242	1.341016936	1.748461233	1.575312331	2.111031312	5.421986936	5.34092551	-0.041619089	1.201633861	1.398549376	0.226275856	0	0	-1.169925001	1	0.368617626	5.381456223
FAIR_018096-T1	-0.041736732	0.304097062	0.231757506	-0.035189428	0.211703414	0.110053545	-0.518467089	-0.240051088	NA	-1.584962501	-2.584962501	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.614709844	2.6622055	NA	NA	-2.801835397	-3.601807579	NA	NA	NA	NA	0.82374936	0.895302621	NA	NA	3.056583528	1.541019153	NA	NA	2.908812908	1.545968369	NA	NA	2.137503524	1.097610797	6.800033724	6.759121055	-0.836501268	-0.485426827	NA	NA	1	0	0.678071905	0.443606651	0.267927284	6.77957739
FAIR_018102-T1	-0.10922907	0.781925735	0.617265796	0.390182311	0.589716031	-0.426264755	-1.362570079	-0.288056672	-0.612976877	-1.378511623	-2.584962501	0.514573173	0.847996907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.592158002	3.385431037	NA	NA	-3.149294687	-3.449264273	NA	NA	NA	NA	1.117695043	0.687060688	NA	NA	2.580145484	0.613531653	NA	NA	2.983677695	1.10433666	NA	NA	1.906890596	0.933572638	5.321565631	5.354181807	-1.493539473	-0.540568381	NA	NA	1	0	0	-1.321928095	0.699595766	5.337873719
FAIR_018113-T1	-0.097297201	2.570748642	1.877515993	-0.120294234	0.468238894	0.393342428	-0.216317907	-0.282677279	-0.157541277	-0.321928095	0.440572591	-1.050626073	-0.830074999	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.053111336	2.204766751	NA	NA	-2.390637401	-3.078661767	NA	NA	NA	NA	1.350497247	0.704871964	NA	NA	2.682573297	1.50589093	NA	NA	2.173127433	1.5360529	NA	NA	1.454175893	1.195347598	2.239489939	2.018985912	0.107982681	-0.659256283	NA	NA	0	0	-0.152003093	0.169925001	2.224132317	2.129237925
FAIR_018116-T1	0.051743575	0.221289865	0.072314205	-0.551015169	-0.618909833	0.269186633	-0.459431619	0.027111846	-0.217591435	0.263034406	0.485426827	-0.469485283	2.584962501	-0.672638019	-0.362570079	0.637429921	-0.943416472	2	0.05126867	-0.357552005	0.137503524	0.255257055	-0.222392421	4.638555125	4.732749868	4.299391206	4.14974712	-3.677326886	-3.346033744	-2.976176266	-3.609519812	3.666829293	3.636631051	0.342284152	0.315774511	0.90303827	0.378511623	1.378134412	1.173423455	2.508428653	0.807354922	1.338630006	0.755615499	2.321928095	0.604071324	1.468085969	1.4545169	2.028569152	1.454175893	5.590025764	5.583778324	-0.452512205	0.768674454	-0.445799753	0.362570079	0	0	-1.584962501	1	0.146802035	5.586902044
FAIR_018119-T1	0.037589583	-0.084268917	-0.085332054	0.069821449	-0.666955873	-0.142957954	0.263034406	-0.163498732	0.823122238	1.263034406	1.584962501	-1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.337711092	2.12763328	NA	NA	-3.055054383	-2.480845722	NA	NA	NA	NA	1.063502942	0.411426246	NA	NA	2.99095486	1.063502942	NA	NA	2.817623258	1.257010618	NA	NA	1.790772038	0.713695815	3.968254593	3.961571323	0.44625623	1.299560282	NA	NA	0	0	-0.415037499	0	-0.084800485	3.964912958
FAIR_018127-T1	-0.101809099	-0.522421035	-0.571906348	-0.40053793	-0.013175389	0.060541542	0.610053482	-0.062541466	0.283306801	0.530514717	-0.678071905	0	0.736965594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.408711861	3.604071324	NA	NA	-2.279457622	-3.134435717	NA	NA	NA	NA	1.056583528	1.14404637	NA	NA	2.526068812	1.739848103	NA	NA	2.86393845	2.10433666	NA	NA	2.077242999	1.23878686	4.609624742	4.651574746	0.595850817	-0.595158268	NA	NA	0	0	-1.584962501	-2	-0.547163691	4.630599744
FAIR_018131-T1	0.085729874	0.658740427	0.589449892	-0.84434913	-0.448145811	-0.56828376	0.754887502	0.247927513	1	-0.169925001	-0.321928095	-0.222392421	-2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.228049048	2.324810603	NA	NA	-4.256279034	-2.818392132	NA	NA	NA	NA	1.007195501	0.748461233	NA	NA	2.746312766	1.182692298	NA	NA	2.625270489	1.627606838	NA	NA	1.769771739	1.063502942	4.593974845	4.558655652	-0.41778811	-2.584962501	NA	NA	0	0	0.263034406	1.584962501	0.624095159	4.576315249
FAIR_018133-T1	0.157407898	0.518130992	0.460417403	-0.881355504	-0.732716121	-0.469485283	-0.584962501	-0.243454037	-0.499571009	-0.125530882	-0.378511623	0.415037499	-0.321928095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.699329526	2.831877241	NA	NA	-3.262877338	-2.899018516	NA	NA	NA	NA	0.948600847	0.669026766	NA	NA	2.941106311	1.448900951	NA	NA	2.653060017	1.510961919	NA	NA	2.207892852	1.176322773	4.894994579	4.818239736	0.336283388	0.795641501	NA	NA	0	0	0.584962501	0	0.489274198	4.856617157
FAIR_018138-T1	0.151293978	-0.282288109	-0.308049321	0.233590628	0.195130341	-0.364764293	-0.736965594	-0.004418671	-0.340075442	-1.087462841	0	-0.074000581	NA	-0.423559054	-0.064130337	0.874469118	-0.969626351	1.321928095	-0.333556097	-0.440572591	0.415037499	-0.169925001	NA	4.160274831	4.23202779	4.099295204	4.129283017	-3.122991885	-3.451015732	-3.757563886	-2.894108587	3.451540833	3.229368167	0.111031312	0.463303371	0.831877241	0.250961574	1.13093087	0.952463597	2.983677695	0.910732662	1.669026766	1.477953957	3.266036894	1.500802053	2.10433666	1.730240235	3.09592442	1.974529312	7.679494825	7.633627345	-0.569365646	-0.415037499	-0.830074999	-0.362570079	0	0	0	1.321928095	-0.295168715	7.656561085
FAIR_018139-T1	-0.17118665	0.97225501	1.002859654	0.388565288	0.362570079	-0.423211431	0.067114196	-0.148863386	0.095157233	-0.505235308	0.38332864	-1.247927513	-0.321928095	NA	NA	NA	NA	NA	-0.423559054	-0.064130337	0.874469118	-0.969626351	1.321928095	4.23202779	NA	3.671293372	3.393690764	-3.451015732	NA	-3.405723855	-4.015220856	3.229368167	NA	0.463303371	NA	0.948600847	0.933572638	0.952463597	NA	2.709290636	1.761285273	1.477953957	NA	2.974529312	2.163498732	1.730240235	NA	1.827819025	1.333423734	4.503420214	4.607425363	-0.298081353	-0.395928676	NA	-0.830074999	0	0	-0.584962501	1.321928095	0.987557332	4.555422789
FAIR_018142-T1	0.132938832	0.169760919	0.048730983	0.11189288	-0.234465254	0.375509135	0.584962501	-0.061400545	-0.01402956	1.447458977	0.736965594	0.4639471	-0.485426827	-0.063399568	0.08246216	0.142019005	0.362570079	0.2410081	-0.078387899	-1	-0.222392421	0	1	5.859472667	5.327204165	4.457462965	4.865423978	-4.234656018	-4.001379236	-5.494589302	-3.663189896	3.986410935	3.979551795	0.831877241	0.790169237	0.895302621	0.687060688	1.565597176	1.512514397	2.548436625	1.580145484	2.277984747	1.799956421	2.508428653	1.432959407	2.310340121	2.190364724	2.531069493	1.914564523	6.67763921	6.673385287	0.628031223	0	1.736965594	-1.584962501	0	0	-2.807354922	0	0.109245951	6.675512248
FAIR_018147-T1	-0.006178575	1.026294965	0.977989508	-0.047305715	-0.190683562	0.445625819	-0.376148486	0.130748591	0.263034406	2.321928095	1.584962501	NA	NA	0.039611856	0.406625259	0	-0.094327383	-0.222392421	-0.23430423	0.096215315	0.678071905	-0.308950241	1.115477217	4.7473874	4.777682717	3.713695815	2.596935142	-4.090603881	-3.237406777	-2.150546339	-2.956713142	4.095080492	4.61999983	0.925999419	0.632268215	1.454175893	0.378511623	0.992768431	1.495695163	1.922197848	0.695993813	2.017921908	1.575312331	3.121015401	0.855989697	2.416839742	2.060047384	2.414135533	0.22650853	7.41134619	7.328383892	-1.545649577	NA	0.35614381	0.222392421	0	0	0.514573173	-0.584962501	1.002142237	7.369865041
